id,price_doc
32028,5383894.5
32029,18105362.0
32030,4002721.0
32031,3906108.25
32032,8249410.5
32033,7310064.0
32034,3731233.0
32035,7439806.0
32036,6798961.5
32037,8446412.0
32038,5831602.0
32039,8914778.0
32040,14277474.0
32041,3625354.25
32042,6446924.5
32043,33065350.0
32044,5070364.5
32045,4074560.0
32046,8377774.0
32047,11510872.0
32048,12319382.0
32049,6725531.5
32050,12383134.0
32051,7816146.0
32052,5952279.5
32053,8311461.5
32054,6770097.5
32055,4606620.5
32056,9427828.0
32057,4746327.0
32058,4770841.5
32059,5275100.5
32060,6549725.0
32061,8858750.0
32062,6193058.0
32063,6224997.0
32064,9167070.0
32065,5673130.5
32066,6312730.0
32067,4121476.0
32068,5108657.0
32069,3298750.0
32070,12829322.0
32071,4805581.0
32072,4364361.5
32073,3679108.5
32074,5450425.0
32075,13466778.0
32076,22562214.0
32077,8551572.0
32078,3963166.75
32079,4447154.0
32080,4875430.5
32081,31283356.0
32082,5294746.5
32083,3664662.75
32084,5972713.5
32085,8735018.0
32086,11365696.0
32087,5377472.5
32088,22935360.0
32089,6992703.0
32090,13407468.0
32091,6850941.5
32092,5383591.0
32093,6012937.5
32094,8140714.5
32095,6648582.5
32096,4223287.5
32097,12748226.0
32098,6558033.0
32099,7890761.0
32100,8145866.0
32101,4944162.0
32102,4717267.5
32103,3922162.5
32104,5604892.5
32105,6428569.0
32106,6959907.5
32107,5300875.0
32108,3690658.5
32109,6992764.0
32110,3660165.75
32111,14077578.0
32112,18628798.0
32113,8945886.0
32114,6940132.5
32115,9223234.0
32116,6520936.0
32117,8390344.0
32118,6938086.5
32119,8925376.0
32120,10970432.0
32121,3245898.0
32122,9212994.0
32123,26286312.0
32124,8567340.0
32125,11604200.0
32126,6143921.0
32127,8578478.0
32128,7077118.5
32129,5709074.0
32130,4023698.25
32131,11730660.0
32132,2037179.375
32133,3699068.5
32134,4042666.5
32135,7208724.0
32136,10628140.0
32137,11343462.0
32138,7004216.5
32139,7266256.0
32140,6023320.0
32141,3375531.0
32142,4225162.0
32143,7509965.5
32144,4672094.0
32145,41731712.0
32146,6953361.5
32147,5351358.0
32148,5236263.5
32149,10220500.0
32150,5119929.0
32151,9004110.0
32152,4711621.0
32153,6960484.0
32154,4208203.0
32155,6787999.5
32156,5002026.0
32157,14579808.0
32158,10879666.0
32159,12908222.0
32160,5813312.0
32161,8871650.0
32162,7915917.0
32163,9280932.0
32164,15145066.0
32165,9933944.0
32166,9812100.0
32167,11415940.0
32168,8058891.0
32169,4154474.0
32170,10630906.0
32171,14713128.0
32172,8540456.0
32173,6508582.0
32174,8617278.0
32175,23423146.0
32176,5218241.0
32177,11083120.0
32178,6018756.5
32179,9059420.0
32180,6901715.5
32181,5967952.5
32182,4030128.75
32183,5739500.5
32184,12819492.0
32185,6415684.0
32186,8003923.5
32187,4087803.75
32188,8991900.0
32189,4042666.5
32190,5012475.0
32191,4202518.5
32192,14804346.0
32193,6990665.5
32194,3593073.25
32195,13168710.0
32196,17850716.0
32197,10324742.0
32198,6858286.5
32199,9565720.0
32200,8570192.0
32201,8495682.0
32202,3632031.75
32203,4075814.75
32204,6933586.0
32205,19566246.0
32206,8299652.0
32207,9959140.0
32208,6492761.0
32209,4782171.0
32210,5984252.0
32211,41336084.0
32212,5410417.0
32213,6721082.5
32214,7555129.0
32215,6664144.0
32216,6762251.5
32217,6169769.5
32218,5763805.5
32219,10828536.0
32220,5871390.0
32221,7817892.5
32222,5169193.5
32223,4646681.5
32224,5559855.5
32225,6594220.0
32226,8666466.0
32227,18735366.0
32228,11604892.0
32229,17071916.0
32230,5010555.0
32231,17163350.0
32232,3919195.0
32233,5562263.0
32234,12144606.0
32235,20864738.0
32236,8164720.0
32237,47632960.0
32238,6453706.0
32239,14603198.0
32240,8208299.5
32241,5581835.5
32242,5342382.0
32243,7293571.0
32244,5182105.0
32245,7941114.5
32246,6799651.0
32247,6838154.0
32248,9207936.0
32249,7504982.0
32250,6437907.0
32251,4342653.5
32252,5891739.0
32253,8616058.0
32254,31782926.0
32255,5884481.5
32256,6381135.5
32257,3762501.0
32258,6913314.5
32259,5532346.5
32260,9518438.0
32261,27213774.0
32262,8390344.0
32263,5396709.0
32264,5544077.5
32265,9769012.0
32266,16019578.0
32267,6570113.5
32268,4226753.5
32269,6544218.0
32270,10249458.0
32271,6370023.0
32272,3809674.5
32273,8983358.0
32274,4905423.5
32275,6487078.5
32276,9076058.0
32277,13100436.0
32278,7712122.5
32279,4658798.0
32280,5298923.0
32281,5786781.0
32282,9047190.0
32283,6959370.0
32284,4410935.5
32285,11061854.0
32286,9809596.0
32287,5511689.5
32288,5175071.5
32289,4464052.0
32290,8916306.0
32291,3250615.75
32292,8489686.0
32293,4502936.5
32294,10677952.0
32295,6252570.0
32296,8354154.5
32297,10904616.0
32298,9623222.0
32299,3653858.5
32300,7091998.5
32301,13484006.0
32302,8849380.0
32303,7033576.0
32304,5131326.0
32305,5691263.5
32306,6859497.0
32307,14470546.0
32308,4940559.0
32309,6956316.0
32310,5659366.5
32311,10026046.0
32312,4254778.5
32313,5672791.0
32314,6556658.0
32315,12958216.0
32316,5188456.0
32317,11564838.0
32318,9892610.0
32319,4930554.0
32320,9533976.0
32321,7403829.5
32322,4439835.0
32323,7756354.5
32324,8672312.0
32325,4475673.5
32326,5141286.5
32327,6062887.0
32328,8660682.0
32329,5663966.5
32330,5885972.5
32331,6818862.0
32332,7446807.0
32333,8246115.0
32334,5275026.5
32335,8191519.0
32336,9085924.0
32337,6048390.5
32338,4835045.0
32339,8224206.0
32340,7027495.0
32341,6374973.5
32342,5689383.0
32343,6796217.5
32344,4676524.5
32345,5447660.0
32346,5674264.0
32347,4943613.5
32348,7144142.0
32349,6439323.5
32350,13499628.0
32351,6814746.5
32352,11628660.0
32353,5554279.5
32354,6873819.5
32355,5347590.0
32356,6309249.5
32357,7934931.0
32358,7082130.0
32359,21998216.0
32360,5513870.5
32361,8857728.0
32362,8959592.0
32363,6857595.0
32364,4916096.0
32365,7462120.5
32366,7879919.5
32367,4481674.0
32368,5039703.0
32369,7953786.5
32370,3789978.0
32371,7846123.0
32372,10362604.0
32373,9555750.0
32374,16180372.0
32375,5970449.0
32376,6802507.0
32377,6852108.0
32378,6139405.0
32379,5085250.0
32380,9241884.0
32381,4562164.0
32382,11615850.0
32383,12047324.0
32384,5187393.5
32385,8581002.0
32386,9158268.0
32387,4187015.5
32388,4279732.5
32389,11168696.0
32390,4536839.0
32391,6970499.0
32392,7824633.0
32393,7190630.0
32394,5401618.0
32395,5136950.5
32396,4566978.5
32397,7044760.5
32398,5803195.0
32399,10478400.0
32400,5929898.0
32401,7498098.0
32402,3884961.25
32403,12017552.0
32404,5362224.0
32405,15502006.0
32406,7279287.0
32407,6990644.0
32408,4515779.5
32409,18791190.0
32410,5560467.0
32411,7534572.5
32412,10098094.0
32413,12115490.0
32414,12816438.0
32415,5321141.5
32416,11943144.0
32417,8034136.0
32418,6311209.0
32419,6673993.0
32420,7570208.0
32421,2086212.625
32422,5232508.0
32423,5320289.5
32424,6651405.0
32425,4364663.0
32426,9612104.0
32427,11746474.0
32428,6684425.0
32429,9263150.0
32430,3678664.0
32431,7573544.0
32432,11535470.0
32433,3532495.0
32434,11539058.0
32435,6629537.0
32436,10173200.0
32437,9786782.0
32438,6490252.0
32439,5391804.5
32440,6747685.5
32441,3210881.25
32442,9892510.0
32443,5953302.0
32444,5237250.0
32445,8312213.5
32446,10380312.0
32447,8056018.5
32448,6082196.0
32449,11763274.0
32450,6788852.5
32451,10527238.0
32452,6315798.5
32453,7530953.5
32454,4582687.5
32455,7554128.5
32456,6220183.5
32457,5470019.5
32458,8184034.0
32459,9689554.0
32460,6082838.0
32461,13456982.0
32462,8259630.0
32463,4809844.0
32464,11394136.0
32465,4421902.5
32466,8453668.0
32467,5636948.0
32468,8213766.5
32469,8328236.5
32470,11867252.0
32471,19669980.0
32472,6212863.0
32473,6090593.0
32474,4058394.25
32475,13950518.0
32476,6255331.0
32477,3983000.25
32478,6760153.5
32479,4043450.5
32480,10344726.0
32481,5139210.5
32482,4959003.5
32483,9781666.0
32484,12608988.0
32485,14569252.0
32486,7193675.0
32487,6012140.5
32488,12683924.0
32489,11899192.0
32490,6287025.5
32491,7805743.5
32492,10470012.0
32493,8451394.0
32494,6281142.5
32495,5964586.0
32496,6059422.0
32497,7325829.5
32498,13010418.0
32499,12524692.0
32500,5014696.0
32501,7962692.5
32502,7612277.0
32503,5548892.5
32504,4221609.5
32505,7218485.0
32506,6239647.0
32507,3490399.5
32508,6665299.0
32509,4081780.0
32510,13815744.0
32511,4656295.0
32512,5842653.5
32513,5545002.5
32514,6864674.0
32515,8037743.5
32516,6967429.0
32517,10197200.0
32518,4521675.0
32519,4187456.0
32520,2372120.75
32521,7037859.0
32522,6470877.5
32523,7083594.0
32524,7579941.5
32525,5684679.0
32526,7830589.0
32527,7679673.5
32528,4880960.5
32529,5773577.5
32530,5195498.5
32531,5876506.0
32532,14611320.0
32533,5988932.5
32534,4928766.0
32535,5815355.0
32536,11496592.0
32537,6987426.0
32538,8793138.0
32539,5304055.0
32540,7389201.0
32541,13839432.0
32542,5988642.0
32543,6368338.5
32544,5188197.5
32545,4905423.5
32546,11771530.0
32547,5781363.0
32548,4096140.5
32549,3571106.25
32550,6689696.0
32551,5481453.5
32552,6617315.0
32553,6715025.5
32554,8928954.0
32555,9968112.0
32556,9414386.0
32557,3965284.0
32558,7195046.0
32559,8542382.0
32560,5904015.0
32561,6050204.5
32562,10866960.0
32563,6600677.5
32564,5336671.0
32565,7932710.5
32566,4133455.25
32567,4572604.0
32568,10084962.0
32569,6900240.0
32570,6060229.0
32571,6304993.0
32572,6941672.5
32573,8324638.5
32574,6994603.0
32575,5441553.0
32576,6891951.0
32577,4701030.5
32578,6339248.0
32579,8233516.0
32580,5581326.5
32581,4898961.5
32582,6970275.5
32583,7735134.0
32584,4851862.5
32585,4683014.0
32586,5888473.5
32587,5619656.0
32588,7067669.5
32589,2793911.75
32590,9948582.0
32591,8416272.0
32592,3980522.0
32593,3585882.25
32594,4504967.0
32595,7163120.0
32596,10136638.0
32597,6990804.0
32598,9827908.0
32599,6198383.5
32600,7239784.0
32601,4855932.5
32602,7331920.5
32603,6357041.0
32604,3754262.5
32605,5558339.0
32606,5808963.0
32607,7114657.0
32608,7777229.0
32609,7375785.5
32610,6120138.0
32611,6970719.0
32612,3886641.5
32613,5603948.0
32614,9379368.0
32615,4236030.5
32616,6676791.5
32617,7524737.0
32618,6321765.5
32619,4076179.5
32620,6877457.0
32621,5719000.5
32622,16891736.0
32623,10439990.0
32624,13353542.0
32625,8840742.0
32626,6596951.5
32627,7282787.5
32628,8022461.5
32629,12332676.0
32630,5587964.0
32631,5859447.0
32632,6286352.0
32633,7386050.5
32634,6132492.5
32635,8669630.0
32636,4740418.5
32637,8045965.0
32638,6696058.0
32639,8810942.0
32640,5947050.0
32641,6236646.5
32642,6315409.0
32643,11618812.0
32644,7033060.5
32645,6356911.0
32646,7238787.0
32647,15363226.0
32648,6062513.0
32649,6396322.5
32650,8161347.5
32651,2173347.75
32652,9892986.0
32653,11253502.0
32654,5357273.0
32655,11972088.0
32656,4565680.5
32657,5402526.5
32658,8839286.0
32659,3588208.25
32660,7488105.5
32661,7564769.5
32662,12897212.0
32663,8479036.0
32664,9773696.0
32665,12779020.0
32666,7110832.0
32667,6695384.0
32668,6387383.5
32669,8208702.5
32670,7549259.5
32671,6408475.5
32672,4200916.5
32673,8952812.0
32674,5841582.0
32675,4811022.0
32676,6246185.0
32677,4244604.0
32678,9919028.0
32679,5040740.0
32680,18479496.0
32681,8781840.0
32682,5559123.5
32683,12493634.0
32684,6594565.0
32685,5757296.5
32686,6269204.0
32687,5313134.5
32688,6341682.5
32689,5668163.5
32690,7659685.0
32691,8777264.0
32692,11804380.0
32693,7759379.5
32694,6923737.0
32695,8803658.0
32696,3559063.0
32697,6893270.0
32698,5914613.5
32699,5816236.0
32700,8602692.0
32701,11706030.0
32702,13509252.0
32703,9192160.0
32704,10626932.0
32705,9638614.0
32706,4872210.0
32707,8099552.5
32708,5947764.5
32709,5419712.0
32710,10534832.0
32711,6050437.5
32712,8326770.5
32713,5202654.0
32714,7647879.0
32715,3952510.5
32716,4272524.0
32717,8026623.5
32718,8783686.0
32719,5972367.5
32720,5033458.0
32721,14524290.0
32722,6218579.5
32723,4321752.0
32724,7743284.5
32725,16650542.0
32726,4995809.0
32727,4254132.5
32728,9700080.0
32729,5501532.0
32730,9311868.0
32731,5607632.0
32732,5020239.0
32733,5953482.5
32734,4312335.0
32735,6022831.0
32736,4091446.5
32737,4260016.0
32738,7613019.0
32739,40376992.0
32740,5529686.0
32741,6513833.5
32742,12174944.0
32743,7139048.0
32744,11374196.0
32745,5469968.0
32746,10218496.0
32747,6785739.5
32748,4426419.0
32749,3999258.0
32750,8746742.0
32751,6919191.0
32752,29330722.0
32753,5817212.0
32754,7578430.5
32755,6768266.0
32756,6869107.0
32757,11082860.0
32758,7334784.0
32759,5685701.5
32760,5031712.5
32761,5676925.5
32762,7291310.5
32763,6136415.5
32764,5465078.5
32765,5587143.0
32766,7349753.0
32767,6056456.5
32768,5810458.5
32769,6089662.5
32770,6483102.0
32771,12101794.0
32772,15384860.0
32773,5926425.0
32774,5352019.0
32775,6124075.5
32776,5355209.0
32777,4861278.5
32778,5551524.0
32779,4039724.75
32780,6631898.0
32781,7147691.5
32782,6084942.5
32783,9646338.0
32784,10158150.0
32785,6719292.5
32786,5290564.0
32787,10712556.0
32788,5016310.0
32789,3551247.25
32790,4674443.0
32791,5858683.5
32792,5751440.5
32793,14810460.0
32794,1811297.625
32795,5485399.0
32796,6056661.5
32797,7537786.0
32798,7327844.0
32799,11755356.0
32800,4262577.5
32801,6278682.5
32802,7947087.5
32803,4783908.5
32804,9930478.0
32805,10574092.0
32806,5210372.5
32807,5294070.5
32808,5706716.5
32809,8686560.0
32810,5547807.5
32811,9153364.0
32812,4962857.0
32813,6841740.0
32814,3738616.25
32815,4534350.5
32816,3855494.0
32817,6164273.0
32818,8520526.0
32819,3565272.75
32820,5162629.0
32821,11743060.0
32822,6195978.5
32823,8331757.5
32824,6677823.5
32825,5990322.5
32826,9417212.0
32827,8605412.0
32828,5790962.5
32829,6053273.0
32830,4969389.0
32831,5888049.5
32832,3616100.75
32833,12160260.0
32834,10835622.0
32835,6244433.5
32836,5680377.5
32837,5591500.5
32838,4832632.0
32839,30107400.0
32840,6958889.0
32841,5552815.5
32842,7028254.0
32843,3957043.25
32844,5620883.5
32845,8334055.0
32846,10614968.0
32847,3571807.25
32848,10642498.0
32849,3787265.25
32850,7397975.0
32851,9899970.0
32852,4318294.0
32853,4331159.0
32854,8313950.5
32855,9848734.0
32856,4673835.5
32857,8278267.0
32858,3781434.75
32859,6037502.0
32860,6954122.5
32861,5715390.5
32862,7189358.0
32863,6361848.5
32864,6673343.5
32865,7882237.0
32866,3790697.0
32867,4510593.0
32868,9793996.0
32869,6329404.0
32870,5620623.0
32871,4873992.5
32872,8416710.0
32873,4802305.0
32874,4847366.5
32875,7419167.0
32876,7375876.5
32877,8691004.0
32878,11223096.0
32879,4119461.0
32880,7989252.5
32881,7441952.5
32882,7033872.0
32883,4627815.5
32884,6272298.0
32885,4606379.0
32886,5244529.5
32887,5357831.5
32888,7827995.5
32889,3873720.75
32890,5713580.0
32891,6289752.0
32892,5150339.5
32893,10139952.0
32894,5383750.5
32895,8254096.5
32896,5879363.5
32897,3874846.0
32898,10754424.0
32899,10015582.0
32900,5649151.0
32901,6934644.5
32902,7734641.5
32903,6715547.0
32904,11251004.0
32905,6777053.5
32906,6246667.0
32907,4782472.5
32908,8106134.5
32909,2631423.25
32910,8181188.0
32911,9605686.0
32912,6396059.5
32913,6155336.5
32914,4614071.5
32915,8557778.0
32916,12006226.0
32917,5872164.5
32918,10401750.0
32919,13267362.0
32920,5102081.0
32921,4354358.5
32922,4476347.0
32923,5820033.0
32924,2915264.0
32925,4497305.0
32926,3469801.25
32927,8789414.0
32928,11093358.0
32929,10952606.0
32930,5146129.0
32931,6082008.0
32932,5449824.0
32933,5837545.5
32934,4651115.5
32935,10658030.0
32936,4448743.5
32937,4985159.0
32938,7356641.5
32939,5067169.0
32940,7458569.0
32941,9100314.0
32942,6948114.0
32943,5222819.5
32944,5425637.5
32945,5296986.0
32946,7696019.0
32947,7744509.0
32948,12452884.0
32949,5953898.5
32950,4712499.0
32951,7875579.0
32952,7917577.0
32953,6851882.0
32954,7246683.5
32955,10004372.0
32956,5689380.0
32957,5176861.5
32958,9435928.0
32959,12067440.0
32960,5779316.5
32961,9476246.0
32962,5132788.5
32963,9690432.0
32964,5220582.0
32965,8779034.0
32966,7367847.5
32967,6829039.5
32968,6430715.5
32969,6484956.5
32970,5958290.0
32971,5573988.0
32972,5868266.0
32973,5563229.0
32974,7673773.0
32975,7636809.5
32976,5700024.5
32977,5016306.0
32978,6274759.0
32979,5688647.5
32980,4437788.5
32981,5636429.0
32982,6252626.5
32983,6445662.0
32984,5094711.5
32985,4550693.0
32986,6701061.5
32987,8735334.0
32988,6593971.5
32989,3991111.5
32990,8639152.0
32991,3505298.75
32992,6161690.5
32993,5435614.5
32994,3660321.0
32995,8013516.5
32996,6528106.5
32997,8140501.5
32998,20004124.0
32999,3937543.5
33000,5729133.5
33001,5043897.0
33002,6145262.5
33003,4303850.5
33004,6428785.0
33005,7004677.0
33006,12129968.0
33007,5410233.5
33008,4211385.5
33009,7721290.0
33010,5714842.0
33011,4672547.5
33012,5291799.5
33013,3853436.25
33014,5975918.5
33015,5312794.0
33016,4794883.0
33017,5558556.0
33018,5768587.5
33019,6101541.0
33020,6515271.0
33021,6817750.0
33022,6710416.5
33023,8534650.0
33024,15736668.0
33025,5288636.5
33026,5620883.5
33027,4089573.75
33028,6172144.0
33029,6253259.5
33030,8206968.5
33031,4838357.0
33032,9196662.0
33033,8549404.0
33034,3898784.75
33035,6121889.5
33036,5680551.0
33037,7098156.0
33038,7077187.5
33039,8104697.0
33040,12634308.0
33041,4268563.5
33042,10395350.0
33043,6908607.0
33044,6198766.0
33045,12134022.0
33046,6820520.0
33047,9716696.0
33048,9061042.0
33049,20845670.0
33050,8838380.0
33051,6076343.5
33052,9746684.0
33053,7703374.5
33054,4028685.5
33055,10813630.0
33056,5459722.0
33057,8369905.0
33058,5692707.5
33059,9441322.0
33060,4832408.0
33061,4558807.0
33062,7478085.0
33063,6563556.0
33064,5905405.0
33065,5606462.5
33066,9799806.0
33067,5325573.5
33068,7586694.5
33069,14279544.0
33070,10389468.0
33071,12215062.0
33072,5648926.5
33073,3986208.0
33074,12907070.0
33075,5963217.0
33076,7333714.5
33077,6708972.0
33078,5394793.0
33079,9910680.0
33080,7074401.0
33081,16378462.0
33082,9297464.0
33083,7464446.0
33084,5368236.0
33085,11205620.0
33086,10850578.0
33087,4206482.5
33088,4012079.0
33089,9941398.0
33090,8004338.0
33091,5099482.5
33092,5681510.5
33093,16573526.0
33094,5176224.0
33095,4267611.5
33096,8693114.0
33097,5379784.5
33098,5962106.0
33099,5726536.5
33100,6238060.5
33101,6099771.5
33102,5804009.5
33103,2391581.0
33104,4255100.0
33105,10371022.0
33106,4970609.0
33107,4037210.25
33108,13293346.0
33109,6522532.0
33110,5840493.0
33111,5828321.0
33112,5119929.0
33113,6934485.5
33114,4743547.5
33115,9910420.0
33116,6182461.5
33117,5729135.0
33118,11800386.0
33119,11643780.0
33120,3019895.25
33121,6411021.0
33122,5432730.0
33123,37370036.0
33124,3498046.75
33125,6856660.0
33126,5906207.0
33127,7131838.0
33128,6470581.0
33129,13161860.0
33130,8267067.0
33131,8953682.0
33132,4528981.5
33133,28312582.0
33134,8324756.5
33135,8440652.0
33136,8067245.5
33137,4368933.0
33138,12425256.0
33139,6954994.0
33140,5905205.5
33141,7864008.5
33142,8931334.0
33143,3239185.0
33144,4296317.0
33145,6468586.5
33146,6681528.0
33147,3651946.0
33148,6488310.0
33149,16261552.0
33150,5120042.5
33151,6335715.0
33152,17021630.0
33153,9956652.0
33154,7907337.5
33155,12135952.0
33156,9321176.0
33157,6342737.5
33158,13383616.0
33159,4657394.5
33160,4173561.25
33161,6184763.0
33162,8634152.0
33163,6022660.0
33164,5907730.5
33165,7282352.0
33166,5441977.0
33167,5375380.5
33168,7740069.0
33169,4461358.5
33170,5990493.0
33171,7872638.0
33172,10685824.0
33173,4483033.0
33174,6213840.5
33175,3842911.75
33176,5711462.0
33177,6240222.0
33178,7003286.0
33179,13242514.0
33180,5146314.5
33181,6159345.5
33182,5481536.5
33183,5085370.0
33184,4936446.5
33185,7981259.5
33186,5175909.5
33187,6225045.0
33188,6787834.5
33189,6329086.5
33190,5855434.5
33191,11546912.0
33192,8670268.0
33193,6938419.0
33194,5163337.5
33195,7489033.5
33196,5098951.5
33197,5415672.5
33198,5461879.0
33199,6831493.0
33200,3759409.5
33201,6233990.5
33202,9871480.0
33203,7378273.5
33204,6001297.5
33205,6850378.0
33206,6041395.5
33207,11609468.0
33208,9965438.0
33209,5769804.5
33210,2844124.0
33211,5964801.0
33212,5316963.0
33213,4698900.0
33214,7995050.0
33215,4396253.5
33216,4145539.25
33217,4548366.5
33218,5101066.5
33219,3942832.75
33220,6970499.0
33221,5108056.0
33222,5270624.0
33223,2058163.375
33224,12427072.0
33225,8074691.5
33226,5351921.0
33227,4283317.0
33228,4678148.0
33229,6785013.0
33230,6444885.5
33231,7771042.0
33232,7836210.5
33233,10055488.0
33234,13382640.0
33235,6761456.0
33236,7890217.0
33237,13435842.0
33238,9728866.0
33239,6263766.5
33240,6463446.5
33241,6518771.5
33242,5019043.5
33243,4428897.0
33244,11842456.0
33245,7313633.0
33246,6981453.5
33247,4272169.0
33248,10596880.0
33249,19154066.0
33250,11930400.0
33251,8022873.0
33252,11121582.0
33253,6999189.0
33254,4926748.0
33255,7752932.5
33256,9006152.0
33257,5724269.0
33258,28964744.0
33259,5785892.0
33260,5060660.0
33261,7768149.5
33262,6956863.0
33263,5905622.5
33264,8763782.0
33265,8259970.5
33266,6677169.5
33267,6219030.0
33268,6079409.0
33269,11045660.0
33270,2935472.75
33271,5306381.0
33272,5694793.0
33273,7642735.0
33274,7291034.0
33275,6914984.5
33276,11701712.0
33277,7174482.0
33278,4097478.75
33279,6244992.5
33280,5704728.5
33281,6078557.5
33282,6853241.0
33283,5724281.5
33284,6384937.5
33285,12674882.0
33286,5050819.5
33287,4294400.5
33288,11126212.0
33289,5496432.0
33290,6668483.0
33291,5328259.5
33292,7828091.5
33293,6142931.0
33294,5594864.5
33295,4338742.0
33296,3956745.25
33297,7114319.5
33298,8325074.5
33299,14779032.0
33300,3738616.25
33301,8314268.0
33302,4311091.5
33303,10796348.0
33304,12513594.0
33305,6121758.0
33306,6423242.5
33307,9450888.0
33308,7002564.0
33309,6624303.5
33310,17848530.0
33311,6539480.5
33312,4428295.0
33313,5490043.0
33314,9275852.0
33315,7737524.0
33316,7145578.0
33317,8300915.5
33318,7224735.5
33319,6330710.5
33320,9828386.0
33321,5641220.5
33322,5023359.0
33323,8233506.0
33324,11596658.0
33325,9428716.0
33326,6975379.0
33327,6336299.5
33328,6547720.5
33329,11412298.0
33330,3506512.25
33331,21942498.0
33332,4708061.5
33333,10848140.0
33334,6206102.0
33335,11868594.0
33336,8937494.0
33337,4019251.0
33338,10542152.0
33339,5545109.5
33340,7199865.5
33341,7777894.5
33342,21951316.0
33343,6307438.0
33344,5448516.0
33345,6151448.5
33346,16027176.0
33347,17540608.0
33348,5942674.5
33349,5505320.5
33350,5447559.0
33351,10946130.0
33352,5507317.0
33353,6860427.0
33354,5976065.0
33355,4672149.0
33356,6846491.5
33357,8354274.5
33358,2851229.25
33359,8614902.0
33360,4578303.5
33361,10923642.0
33362,3059518.5
33363,6802491.0
33364,5600528.5
33365,8539202.0
33366,14464274.0
33367,6462635.0
33368,9841972.0
33369,7699958.5
33370,5125489.5
33371,6563542.0
33372,5110043.5
33373,6106301.5
33374,6181340.5
33375,6039443.0
33376,5267170.0
33377,7363872.0
33378,20128898.0
33379,5915733.0
33380,7738654.0
33381,6549454.5
33382,4006995.25
33383,6272832.5
33384,8390344.0
33385,1842602.0
33386,12150080.0
33387,7318372.0
33388,8374910.0
33389,4422675.5
33390,6712571.5
33391,5375303.0
33392,12312364.0
33393,6399707.5
33394,5646891.5
33395,8988312.0
33396,7258248.0
33397,6485875.5
33398,6317947.5
33399,9905884.0
33400,22591800.0
33401,11709246.0
33402,3526621.5
33403,6450384.5
33404,13458356.0
33405,9657124.0
33406,5341335.0
33407,7122144.0
33408,9581280.0
33409,9044622.0
33410,6714596.5
33411,6065416.0
33412,11258404.0
33413,5150408.5
33414,7479449.5
33415,19954334.0
33416,10028028.0
33417,6428399.5
33418,9274262.0
33419,7645165.5
33420,10989496.0
33421,7836315.5
33422,7970311.5
33423,3173269.0
33424,8473026.0
33425,6194322.0
33426,6850765.5
33427,16795354.0
33428,4028197.25
33429,4440121.5
33430,4516034.5
33431,4377194.0
33432,5827182.0
33433,5782668.5
33434,7262403.0
33435,7966351.5
33436,5678796.0
33437,5698493.5
33438,5131326.0
33439,3986849.5
33440,5873265.5
33441,5339973.0
33442,9161744.0
33443,6603535.5
33444,14691364.0
33445,4449714.5
33446,8524740.0
33447,4160411.5
33448,8465806.0
33449,11970424.0
33450,5891370.0
33451,15190186.0
33452,9434774.0
33453,5107129.5
33454,5748360.0
33455,6665033.5
33456,5984184.0
33457,5416410.5
33458,4340393.5
33459,17642382.0
33460,11621404.0
33461,11605894.0
33462,7632499.0
33463,5270455.0
33464,14449364.0
33465,5252886.5
33466,3578750.25
33467,5796615.5
33468,3888505.0
33469,11307490.0
33470,6498655.0
33471,2272598.5
33472,9353582.0
33473,7740905.0
33474,4871424.0
33475,3781534.75
33476,6409574.0
33477,7645169.5
33478,6800444.5
33479,11235028.0
33480,7977324.5
33481,7565644.0
33482,4874806.0
33483,8713912.0
33484,6086333.5
33485,16442656.0
33486,12918110.0
33487,5897594.5
33488,12308508.0
33489,11293094.0
33490,11406526.0
33491,6944302.5
33492,6508590.5
33493,7228796.5
33494,6207595.0
33495,10490636.0
33496,7411204.5
33497,9546654.0
33498,8023131.5
33499,7885358.5
33500,6136748.5
33501,7704031.5
33502,5212861.0
33503,8686022.0
33504,9868110.0
33505,6491086.0
33506,10257360.0
33507,7596429.5
33508,5373339.0
33509,5587758.5
33510,11963006.0
33511,6691946.5
33512,5619316.0
33513,15708490.0
33514,4473095.0
33515,4428460.5
33516,5262440.5
33517,9597486.0
33518,6792386.5
33519,6745914.5
33520,5517258.5
33521,7251102.5
33522,4045069.0
33523,6357983.5
33524,5904453.0
33525,7723026.0
33526,9520006.0
33527,6818064.0
33528,6608835.0
33529,4476453.0
33530,5962630.5
33531,5825962.5
33532,4854292.5
33533,6440486.5
33534,4651571.0
33535,8409284.0
33536,7791133.0
33537,3658619.25
33538,8327645.5
33539,8823452.0
33540,9591864.0
33541,13822404.0
33542,18730678.0
33543,10876700.0
33544,5820425.0
33545,8502984.0
33546,5897594.5
33547,7620101.0
33548,7381518.0
33549,8822602.0
33550,14134094.0
33551,7791643.5
33552,6948997.0
33553,5021232.0
33554,8724684.0
33555,14525318.0
33556,4818906.5
33557,8950134.0
33558,27301052.0
33559,8271511.5
33560,5381458.5
33561,2037266.875
33562,7686387.0
33563,7157937.5
33564,5744060.5
33565,5372672.5
33566,8290022.0
33567,8994196.0
33568,1765319.0
33569,5374749.5
33570,10245450.0
33571,2812581.75
33572,6916052.5
33573,3834199.5
33574,7184509.5
33575,5893278.5
33576,5358465.5
33577,9548604.0
33578,12753024.0
33579,8842934.0
33580,8456244.0
33581,7014098.0
